總機構代號,機構代號,機構名稱,地址,電話,負責人,異動日期,金融機構網址,lat,lng,市鎮鄉村里,area1,area2,area3
004,0042444,臺灣銀行新永和分行,新北市永和區仁愛路91號,02-29211808,陳曾椿,2015-09-22,,25.0131319,121.5127047,台灣新北市永和區仁愛里,新北市,永和區,仁愛里
004,0042455,臺灣銀行南新莊分行,新北市新莊區中正路653號,02-29012999,陳葉智,2011-12-30,,25.0308907,121.4293898,台灣新北市新莊區福營里,新北市,新莊區,福營里
004,0042477,臺灣銀行新明分行,桃園縣中壢市新明路7號,03-4951301,陳月球,2011-12-30,,24.9567507,121.2142972,台灣桃園市中壢區新明里,桃園市,中壢區,新明里
004,0042488,臺灣銀行六家分行,新竹縣竹北市文興路二段32號,03-6585858,江泰豐,2018-11-28,,24.8080881,121.0331506,台灣新竹縣竹北市東平里,新竹縣,竹北市,東平里
004,0042499,臺灣銀行北臺中分行,台中市北區進化北路369號,04-22077412,趙鳳鶯,2016-10-21,,24.1630573,120.6786367,台灣台中市北區賴村里,台中市,北區,賴村里
004,0042525,臺灣銀行嘉南分行,嘉義市中興路353號,05-2348686,陳漢林,2011-12-30,,23.4815593,120.4310188,台灣嘉義市西區福全里,嘉義市,西區,福全里
004,0042536,臺灣銀行南都分行,台南市中西區忠義路2段180號,06-2219999,高銘澤,2011-12-30,,22.9965698,120.2042831,台灣台南市中西區赤嵌里,台南市,中西區,赤嵌里
004,0042558,臺灣銀行北高雄分行,高雄市左營區博愛二路106號,07-5581900,葉珍芬,2011-12-30,,22.658761,120.303329,台灣高雄市左營區新上里,高雄市,左營區,新上里
004,0042569,臺灣銀行成功分行,高雄市苓雅區成功一路261號,07-2512031,楊淑茹,2011-12-30,,22.6197869,120.2953688,台灣高雄市苓雅區苓洲里,高雄市,苓雅區,苓洲里
004,0042570,臺灣銀行北花蓮分行,花蓮縣花蓮市林森路281號,03-8361163,蔡寶琴,2013-08-06,,23.9796044,121.6024146,台灣花蓮縣花蓮市國風里,花蓮縣,花蓮市,國風里
004,0042709,臺灣銀行新湖分行,台北市內湖區行愛路188號,02-87927988,趙秀蓮,2011-12-30,,25.0655769,121.5788139,台灣台北市內湖區湖元里,台北市,內湖區,湖元里
004,0042710,臺灣銀行五福分行,高雄市苓雅區四維二路52號,07-7271606,陸富壽,2011-12-30,,22.62359,120.3224128,台灣高雄市苓雅區同慶里,高雄市,苓雅區,同慶里
004,0042721,臺灣銀行六甲頂分行,台南市永康區中正南路41號,06-2810991,陳吳政,2011-12-30,,23.0205688,120.21603,台灣台南市永康區甲頂里,台南市,永康區,甲頂里
004,0042787,臺灣銀行中都分行,台中市西屯區臺灣大道三段99號,04-22589611,湯惠婷,2013-04-26,,24.161886,120.6467736,台灣台中市西屯區惠來里,台中市,西屯區,惠來里
004,0042798,臺灣銀行臺北國際機場分行,台北市松山區敦化北路340之9號,02-27187628,周碧娥,2011-12-30,,25.0619784,121.5519952,台灣台北市松山區精忠里,台北市,松山區,精忠里
004,0042802,新莊副都心分行,頭前路119號,02-22773000,張朝閎,2011-12-30,,25.0522589,121.4638491,台灣新北市新莊區頭前里,新北市,新莊區,頭前里
004,0042835,臺灣銀行仁武分行,高雄市仁武區八德南路139號,07-3752999,鄭文益,2014-06-24,,22.6826587,120.3400103,台灣高雄市仁武區八卦里,高雄市,仁武區,八卦里
004,0042891,臺灣銀行臺中國際機場分行,臺中市沙鹿區中航路1段168號,04-26152668,黃瓊瑰,2017-01-06,,24.2557805,120.6003898,台灣台中市沙鹿區西勢里,台中市,沙鹿區,西勢里
004,0042905,臺中精密園區分行,精科東路17號,04-23554777,張豐郎,2017-07-19,,24.14722,120.6065632,台灣台中市南屯區文山里,台中市,南屯區,文山里
004,0042972,臺灣銀行亞矽創新分行,桃園市中壢區青峰路1段37號,03-2873970,羅濟旺,2019-03-22,,25.0148385,121.2187947,台灣桃園市中壢區青埔里,桃園市,中壢區,青埔里
005,,臺灣土地銀行,台北市館前路46號,02-23483456,,2020-01-07,'http://www.landbank.com.tw,25.0441134,121.5147336,台灣台北市中正區黎明里,台北市,中正區,黎明里
005,0050027,臺灣土地銀行基隆分行,基隆市義一路十八號,02-24210200,李明鐘,2012-02-21,,25.1332774,121.745975,台灣基隆市中正區港通里,基隆市,中正區,港通里
005,0050038,臺灣土地銀行中和分行,新北市中和區景平路323號,02-29461123,潘隆富,2012-02-21,,24.9931206,121.5059351,台灣新北市中和區景福里,新北市,中和區,景福里
005,0050049,臺灣土地銀行南港分行,台北市南港區南港路1段364號,02-27834161,王德義,2012-02-21,,25.0554861,121.6121105,台灣台北市南港區南港里,台北市,南港區,南港里
005,0050050,臺灣土地銀行台北分行,台北市博愛路72號,02-23713241,李友方,2012-02-21,,25.044779,121.5112837,台灣台北市中正區光復里,台北市,中正區,光復里
005,0050061,臺灣土地銀行民權分行,台北市民權西路26號,02-25629801,吳天富,2012-02-21,,25.0625739,121.5216202,台灣台北市中山區集英里,台北市,中山區,集英里
005,0050072,臺灣土地銀行古亭分行,台北市羅斯福路三段125號,02-23634747,謝麗慧,2012-02-21,,25.0219836,121.5270729,台灣台北市大安區古莊里,台北市,大安區,古莊里
005,0050083,臺灣土地銀行長安分行,台北市中山區長安東路二段52號,02-25238166,胡慧貞,2012-02-24,,25.0483529,121.5325303,台灣台北市中山區興亞里,台北市,中山區,興亞里
005,0050094,臺灣土地銀行士林分行,台北市士林區中山北路五段689號,02-28341361,李榮芳,2012-02-21,,25.0973464,121.5272187,台灣台北市士林區舊佳里,台北市,士林區,舊佳里
005,0050119,臺灣土地銀行宜蘭分行,宜蘭縣宜蘭市光復路43號,03-9361101,潘慶隆,2019-02-13,,24.7549441,121.755693,台灣宜蘭縣宜蘭市神農里,宜蘭縣,宜蘭市,神農里
005,0050120,臺灣土地銀行羅東分行,宜蘭縣羅東鎮公正路158號,03-9571111,張淑靜,2012-02-21,,24.678912,121.769111,台灣宜蘭縣羅東鎮公正里,宜蘭縣,羅東鎮,公正里
005,0050131,臺灣土地銀行桃園分行,桃園市桃園區中正路75號,03-3379911,張美玲,2015-01-29,,24.9917868,121.312312,台灣桃園市桃園區文化里,桃園市,桃園區,文化里
005,0050142,臺灣土地銀行中壢分行,桃園市中壢區中山路190號,03-4253140,楊有福,2015-01-29,,24.9564489,121.2234749,台灣桃園市中壢區中央里,桃園市,中壢區,中央里
005,0050153,臺灣土地銀行石門分行,桃園市龍潭區北龍路49號,03-4792101,張上毅,2016-02-16,,24.8657681,121.2123097,台灣桃園市龍潭區中山里,桃園市,龍潭區,中山里
005,0050164,臺灣土地銀行新竹分行,新竹市中央路1號,03-5213211,陳瑞枝,2012-02-21,,24.803772,120.966393,台灣新竹市北區中山里,新竹市,北區,中山里
005,0050175,臺灣土地銀行竹東分行,新竹縣竹東鎮東林路10號,03-5961171,留福裕,2012-02-21,,24.7367868,121.0889242,台灣新竹縣竹東鎮東華里,新竹縣,竹東鎮,東華里
005,0050186,臺灣土地銀行花蓮分行,花蓮縣花蓮市中山路356號,03-8312601,王伯仁,2019-10-30,,23.9823597,121.605295,台灣花蓮縣花蓮市國安里,花蓮縣,花蓮市,國安里
005,0050197,臺灣土地銀行玉里分行,花蓮縣玉里鎮中山路二段51號,03-8886181,古智升,2012-02-21,,23.3332258,121.3149174,台灣花蓮縣玉里鎮中城里,花蓮縣,玉里鎮,中城里
005,0050201,臺灣土地銀行苗栗分行,苗栗縣苗栗市中正路402號,037-320531,吳貴香,2012-02-21,,24.5608617,120.8222421,台灣苗栗縣苗栗市中苗里,苗栗縣,苗栗市,中苗里
005,0050212,臺灣土地銀行頭份分行,苗栗縣頭份市中華路932號,037-667185,劉明朗,2015-10-28,,24.6859393,120.90775,台灣苗栗縣頭份市民族里,苗栗縣,頭份市,民族里
005,0050223,臺灣土地銀行豐原分行,臺中市豐原區中山路508號,04-25242191,楊秉修,2019-10-30,,24.2504967,120.7147509,台灣台中市豐原區葫蘆里,台中市,豐原區,葫蘆里
005,0050234,臺灣土地銀行大甲分行,臺中市大甲區鎮政路40號,04-26877181,李麗雪,2019-10-30,,24.3460678,120.6256522,台灣台中市大甲區朝陽里,台中市,大甲區,朝陽里
005,0050245,臺灣土地銀行台中分行,台中市自由路二段1號,04-22235021,廖興力,2019-10-30,,24.1383409,120.679948,台灣台中市中區公園里,台中市,中區,公園里
005,0050256,臺灣土地銀行南投分行,南投縣南投市中山街202號,049-2222143,林麗花,2018-12-22,,23.9100098,120.6854273,台灣南投縣南投市仁和里,南投縣,南投市,仁和里
005,0050267,臺灣土地銀行員林分行,彰化縣員林市中山路二段100號,04-8323171,周鳳池,2015-08-19,,23.9619884,120.5709023,台灣彰化縣員林市和平里,彰化縣,員林市,和平里
005,0050278,臺灣土地銀行斗六分行,雲林縣斗六市中山路72號,05-5323901,顏慶銘,2012-02-21,,23.708902,120.5411267,台灣雲林縣斗六市中和里,雲林縣,斗六市,中和里
005,0050289,臺灣土地銀行北港分行,雲林縣北港鎮民主路90號,05-7836111,賴憲基,2012-02-21,,23.568609,120.3021351,台灣雲林縣北港鎮西勢里,雲林縣,北港鎮,西勢里
005,0050290,臺灣土地銀行嘉義分行,嘉義市中山路309號,05-2241150,沈建源,2012-02-21,,23.4796963,120.4497911,台灣嘉義市東區中央里,嘉義市,東區,中央里
005,0050304,臺灣土地銀行新營分行,臺南市新營區中山路79號,06-6322441,劉銘松,2012-02-21,,23.306026,120.320855,台灣台南市新營區中營里,台南市,新營區,中營里
005,0050315,臺灣土地銀行永康分行,臺南市永康區中山南路20號,06-2321171,姜俊能,2012-02-21,,23.0120123,120.2273288,台灣台南市永康區六合里,台南市,永康區,六合里
005,0050326,臺灣土地銀行台南分行,台南市中西區中正路28號,06-2265211,彭麗瑛,2012-02-21,,22.992183,120.2030938,台灣台南市中西區永華里,台南市,中西區,永華里
005,0050337,臺灣土地銀行高雄分行,高雄市鹽埕區大勇路131號,07-5515231,陳志賢,2012-02-21,,22.6260078,120.2849262,台灣高雄市鹽埕區瀨南里,高雄市,鹽埕區,瀨南里
005,0050348,臺灣土地銀行岡山分行,高雄市岡山區岡山路285號,07-6216102,郭志鴻,2012-02-21,,22.7948231,120.295218,台灣高雄市岡山區岡山里,高雄市,岡山區,岡山里
005,0050359,臺灣土地銀行美濃分行,高雄市美濃區中山路一段65號,07-6813211,劉茂進,2012-02-21,,22.901241,120.539648,台灣高雄市美濃區瀰濃里,高雄市,美濃區,瀰濃里
005,0050360,臺灣土地銀行屏東分行,屏東縣屏東市逢甲路78號,08-7325131,楊士生,2012-02-21,,22.6706128,120.4869332,台灣屏東縣屏東市武廟里,屏東縣,屏東市,武廟里
005,0050371,臺灣土地銀行臺東分行,台東縣台東市中華路一段357號,089-310111,洪正峯,2015-02-10,,22.754287,121.1533579,台灣台東縣台東市中正里,台東縣,台東市,中正里
005,0050382,臺灣土地銀行青年分行,高雄市鳳山區青年路二段281號,07-7808700,郭雅志,2019-10-30,,22.6392868,120.3507048,台灣高雄市鳳山區文衡里,高雄市,鳳山區,文衡里
005,0050407,臺灣土地銀行澎湖分行,澎湖縣馬公市三民路20號,06-9262141,鄭明啟,2012-02-21,,23.5668813,119.5685737,台灣澎湖縣馬公市光復里,澎湖縣,馬公市,光復里
005,0050418,臺灣土地銀行營業部,台北市館前路46號,02-23483456,曾學智,2015-02-10,,25.0441134,121.5147336,台灣台北市中正區黎明里,台北市,中正區,黎明里
005,0050452,臺灣土地銀行和平分行,台北市和平東路三段15號,02-27057505,呂清榮,2012-02-24,,25.0247416,121.5474122,台灣台北市大安區群賢里,台北市,大安區,群賢里
005,0050463,臺灣土地銀行潮州分行,屏東縣潮州鎮新生路12號,08-7884111,楊佳碧,2012-02-21,,22.5472293,120.5378205,台灣屏東縣潮州鎮新榮里,屏東縣,潮州鎮,新榮里
005,0050474,臺灣土地銀行彰化分行,彰化縣彰化市光復路98號,04-7230777,王淑芳,2012-02-21,,24.0809939,120.541774,台灣彰化縣彰化市光復里,彰化縣,彰化市,光復里
005,0050485,臺灣土地銀行中山分行,高雄市前金區五福三路87號,07-2519406,王耀彩,2012-02-21,,22.6211691,120.2958032,台灣高雄市前金區榮復里,高雄市,前金區,榮復里
005,0050496,臺灣土地銀行永和分行,新北市永和區竹林路33號,02-89268168,林貞延,2019-10-30,,25.0144713,121.5176435,台灣新北市永和區復興里,新北市,永和區,復興里
005,0050500,臺灣土地銀行板橋分行,新北市板橋區文化路一段143號,02-29689111,林坤地,2012-02-21,,25.0157061,121.4621594,台灣新北市板橋區漢生里,新北市,板橋區,漢生里
005,0050511,臺灣土地銀行鳳山分行,高雄市鳳山區曹公路15號,07-7460121,劉榮裕,2012-02-21,,22.6265725,120.3572099,台灣高雄市鳳山區縣衙里,高雄市,鳳山區,縣衙里
005,0050522,臺灣土地銀行湖口分行,新竹縣湖口鄉中正路一段102號,03-5996111,劉文吉,2012-02-21,,24.9014875,121.0466499,台灣新竹縣湖口鄉中正村,新竹縣,湖口鄉,中正村
005,0050533,臺灣土地銀行蘇澳分行,宜蘭縣蘇澳鎮太平路17號,03-9961100,鄭靜娟,2012-02-21,,24.5955728,121.8513324,台灣宜蘭縣蘇澳鎮蘇北里,宜蘭縣,蘇澳鎮,蘇北里
005,0050544,臺灣土地銀行新興分行,高雄市新興區七賢一路480號,07-2355111,黃清彬,2012-02-21,,22.6347031,120.3041333,台灣高雄市新興區新江里,高雄市,新興區,新江里
005,0050555,臺灣土地銀行西台中分行,臺中市西區五權路2-4號,04-22289151,許玉枝,2016-01-05,,24.1424655,120.6684943,台灣台中市西區安龍里,台中市,西區,安龍里
005,0050566,臺灣土地銀行虎尾分行,雲林縣虎尾鎮林森路一段490號,05-6327373,陳惠桂,2012-02-21,,23.7094516,120.4338167,台灣雲林縣虎尾鎮公安里,雲林縣,虎尾鎮,公安里
005,0050577,臺灣土地銀行仁愛分行,台北市仁愛路三段29號,02-27728282,朱秀鳳,2012-02-21,,25.0386549,121.5345811,台灣台北市大安區民輝里,台北市,大安區,民輝里
005,0050588,臺灣土地銀行忠孝分行,台北市復興南路一段129號,02-27312393,吳銘桹,2012-02-21,,25.0429606,121.5440478,台灣台北市大安區光武里,台北市,大安區,光武里
005,0050599,臺灣土地銀行中正分行,高雄市新興區中正三路158號,07-2352156,石進輝,2012-02-21,,22.6314182,120.3042811,台灣高雄市新興區愛平里,高雄市,新興區,愛平里
005,0050614,臺灣土地銀行新店分行,新北市新店區北新路一段309號,02-29151234,劉有增,2012-02-21,,24.9678799,121.541293,台灣新北市新店區新德里,新北市,新店區,新德里
005,0050625,臺灣土地銀行北台南分行,臺南市北區公園路128-7號,06-2210071,曾秀娥,2012-02-21,,22.9985643,120.2074332,台灣台南市北區公園里,台南市,北區,公園里
005,0050636,臺灣土地銀行松山分行,台北市松山區敦化南路一段1號,02-25774558,洪雪媚,2012-02-21,,25.047677,121.549351,台灣台北市松山區敦化里,台北市,松山區,敦化里
005,0050647,臺灣土地銀行內湖分行,台北市內湖區民權東路六段156號,02-27963800,王俊凱,2012-02-21,,25.0687764,121.5916653,台灣台北市內湖區寶湖里,台北市,內湖區,寶湖里
005,0050658,臺灣土地銀行三民分行,高雄市三民區建工路647號,07-3861301,賴福將,2012-02-21,,22.648028,120.318377,台灣高雄市三民區正興里,高雄市,三民區,正興里
005,0050669,臺灣土地銀行民雄分行,嘉義縣民雄鄉建國路三段126號,05-2200180,李宗學,2012-04-09,,23.523211,120.439723,台灣嘉義縣民雄鄉福樂村,嘉義縣,民雄鄉,福樂村
005,0050670,臺灣土地銀行大社分行,高雄市大社區中山路367.369.371號,07-3520779,陳秀英,2012-02-21,,22.7315822,120.351434,台灣高雄市大社區翠屏里,高雄市,大社區,翠屏里
005,0050692,臺灣土地銀行前鎮分行,高雄市前鎮區一心一路241號,07-3329755,余慧娟,2012-02-21,,22.608707,120.315905,台灣高雄市前鎮區民權里,高雄市,前鎮區,民權里
005,0050706,臺灣土地銀行路竹分行,高雄市路竹區國昌路18號,07-6972131,舒緒綸,2012-07-24,,22.8543868,120.2603425,台灣高雄市路竹區竹南里,高雄市,路竹區,竹南里
005,0050717,臺灣土地銀行五甲分行,高雄市鳳山區五甲二路256號,07-7715176,黃慶瑞,2012-02-21,,22.6007737,120.3393775,台灣高雄市鳳山區一甲里,高雄市,鳳山區,一甲里
