郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一至週五 郵務,週一至週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註
11267,000233-6,100133,北投石牌郵局,臺北133支,(02)2821-4449,(02)2821-4449,(02)2821-3334,臺北市,北投區,石牌路2段93-2號,121.51630240000001,25.1173954,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
11260,000234-0,100134,北投關渡郵局,臺北134支,(02)2858-1260,(02)2858-1260,(02)2858-2374,臺北市,北投區,知行路293巷9弄11號,121.46691840000001,25.12170240000001,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11263,000235-3,100135,北投舊北投郵局,臺北135支,(02)2891-3104,(02)2891-3104,(02)2895-7244,臺北市,北投區,中央南路1段201號,121.5012955,25.128515499999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11217,000236-7,100136,北投榮總郵局,臺北136支,(02)2872-6742,(02)2872-6742,(02)2875-3054,臺北市,北投區,石牌路2段201號,121.51929000000001,25.1192,○,,,,09:00-17:00 ,09:00-17:00 ,,,,,
11287,000237-1,100137,北投文林郵局,臺北137支,(02)2827-3044,(02)2827-3044,(02)2827-7514,臺北市,北投區,文林北路96號,121.51773500000002,25.105729499999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11252,000238-4,100138,北投山腳郵局,臺北138支,(02)2891-1520,(02)2891-1520,(02)2895-7744,臺北市,北投區,中和街408號,121.497997,25.143882999999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11276,000239-8,100139,北投實踐郵局,臺北139支,(02)2822-3054,(02)2822-3054,(02)2821-3314,臺北市,北投區,實踐街48巷11號,121.5090695,25.114719000000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11290,000240-0,100140,北投致遠郵局,臺北140支,(02)2823-0602,(02)2823-0602,(02)2823-5834,臺北市,北投區,致遠一路1段121號,121.51489,25.110049999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11253,000241-3,100141,北投文化郵局,臺北141支,(02)2891-0330,(02)2891-0330,(02)2895-7044,臺北市,北投區,文化三路8號,121.49662149999999,25.137120500000005,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11280,000242-7,100142,北投明德郵局,臺北142支,(02)2822-6347,(02)2822-6347,(02)2821-3304,臺北市,北投區,明德路210號,121.5221849,25.1132104,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11275,000243-1,100143,北投尊賢郵局,臺北143支,(02)2821-5141,(02)2821-5141,(02)2821-3414,臺北市,北投區,尊賢街247-4號,121.50689650000001,25.1175555,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11245,000244-4,100144,北投奇岩郵局,臺北144支,(02)2892-8444,(02)2892-8444,(02)2895-7844,臺北市,北投區,公館路271號,121.50762700000001,25.125145499999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11258,000245-8,100145,北投豐年郵局,臺北145支,(02)2893-3596,(02)2893-3596,(02)2895-7644,臺北市,北投區,中央北路2段329號,121.488983,25.138332,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11257,000246-1,100146,北投一德郵局,臺北146支,(02)2892-1518,(02)2892-1518,(02)2895-7544,臺北市,北投區,中央北路4段529號,121.4679278,25.12782730000001,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11221,000247-5,100147,陽明大學郵局,臺北147支,(02)2821-6416,(02)2821-6416,(02)2823-0274,臺北市,北投區,立農街2段155號,121.513426,25.119152500000002,○,,,,09:00-17:00 ,09:00-17:00 ,,,,,為配合陽明大學寒假期間作息，該局於107年2月14日(星期三)停止營業。<br>
11466,000248-9,100148,內湖郵局,臺北148支,(02)2790-1070-13,(02)2790-1070-11,(02)2791-4374,臺北市,內湖區,民權東路6段83號,121.588045,25.069294999999997,○,○,○,,08:30-19:00 ,08:30-17:30 ,09:00-12:00 ,,○,,統一發票兌領時間為08:30至15:30<br>
11464,000249-2,100149,內湖碧湖郵局,臺北149支,(02)2792-2674,(02)2795-4215,(02)2792-1774,臺北市,內湖區,內湖路2段225號,121.58896940000001,25.081848400000005,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11470,000250-4,100150,內湖週美郵局,臺北150支,(02)2791-0759,(02)2791-0759,(02)2792-1664,臺北市,內湖區,新明路380巷4弄4號,121.58013,25.05512,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11475,000251-8,100151,內湖文德郵局,臺北151支,(02)2797-3893,(02)2627-0039,(02)2627-7694,臺北市,內湖區,文德路26號,121.57985,25.07836,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
11454,000252-1,100152,內湖金龍郵局,臺北152支,(02)2790-3378,(02)2790-3378,(02)2792-1654,臺北市,內湖區,內湖路3段131號,121.58988500000001,25.086865,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11444,000253-5,100153,內湖西湖郵局,臺北153支,(02)2798-7290,(02)2799-1342,(02)2627-6494,臺北市,內湖區,內湖路1段331號,121.56822,25.082328000000004,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
11480,000254-9,100154,內湖東湖郵局,臺北154支,(02)2633-3525,(02)2632-3853,(02)2631-2484,臺北市,內湖區,康樂街16號,121.61787,25.068270000000002,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
11481,000255-2,100155,內湖大湖郵局,臺北155支,(02)2792-6045,(02)2792-6045,(02)2792-1544,臺北市,內湖區,大湖街166巷2號,121.600455,25.084339999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11492,000256-6,100156,內湖江南郵局,臺北156支,(02)2657-2428,(02)2657-2428,(02)2627-7424,臺北市,內湖區,瑞光路316巷1號,121.57406789999999,25.076556400000005,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11442,000257-0,100157,內湖北勢湖郵局,臺北157支,(02)2799-4021,(02)2799-4021,(02)2627-7514,臺北市,內湖區,內湖路1段91巷2-1號,121.56147500000002,25.08475,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11494,000258-3,100158,內湖舊宗郵局,臺北158支,(02)2792-7970,(02)2792-7970,(02)2794-2585,臺北市,內湖區,舊宗路1段189號,121.577611,25.062599999999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11486,000259-7,100159,內湖康寧郵局,臺北159支,(02)2633-4746,(02)2633-4746,(02)2631-4625,臺北市,內湖區,康寧路3段22號之1,121.60782,25.072315,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11490,000260-9,100160,內湖三總郵局,臺北160支,(02)8791-2867,(02)8791-2867,(02)8791-6549,臺北市,內湖區,成功路2段325號2樓,121.59244999999999,25.07134,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11558,000261-2,100161,南港昆陽郵局,臺北161支,(02)2651-4945,(02)2651-4945,(02)2788-1484,臺北市,南港區,忠孝東路6段400、402、404、406號,121.59268550000002,25.049840500000002,○,○,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,○,
11574,000262-6,100162,中研院郵局,臺北162支,(02)2782-3553,(02)2788-0823,(02)2783-5284,臺北市,南港區,研究院路2段108號,121.6165955,25.042757,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
11554,000264-3,100164,南港港三郵局,臺北164支,(02)2783-1409,(02)2783-1409,(02)2782-5394,臺北市,南港區,南港路3段184號,121.587049,25.053165500000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11571,000265-7,100165,南港富康郵局,臺北165支,(02)2783-7204,(02)2783-7204,(02)2783-5204,臺北市,南港區,研究院路1段44號,121.616085,25.053535,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11556,000266-1,100166,南港同德郵局,臺北166支,(02)2653-4350,(02)2786-8549,(02)2783-5254,臺北市,南港區,同德路85巷2號,121.58552,25.046374999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11579,000267-4,100167,南港郵局,臺北167支,(02)2785-0141,(02)2785-0141,(02)2782-5324,臺北市,南港區,南港路2段78號,121.6034579,25.053915899999996,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
11555,000268-8,100168,南港福德郵局,臺北168支,(02)2785-1709,(02)2785-1709,(02)2782-5174,臺北市,南港區,福德街314、316號,121.58776499999999,25.039460000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11575,000269-1,100169,南港後山埤郵局,臺北169支,(02)2786-7814,(02)2786-7814,(02)2782-5134,臺北市,南港區,忠孝東路5段994號,121.58296,25.04503,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11648,000270-3,100170,木柵郵局,臺北170支,(02)2939-2781-20,(02)2939-2781-11,(02)2939-8514,臺北市,文山區,木柵路3段27號,121.5654183,24.988481299999986,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
11651,000271-7,100171,文山指南郵局,臺北171支,(02)2939-3767,(02)2939-3767,(02)2936-2484,臺北市,文山區,指南路2段115號,121.57591499999998,24.987730000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11645,000272-1,100172,文山溝子口郵局,臺北172支,(02)2236-0561,(02)2236-0561,(02)2236-1074,臺北市,文山區,木柵路1段119號,121.5481099,24.987348900000008,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
11659,000273-4,100173,文山木新郵局,臺北173支,(02)2936-0439,(02)2938-6373,(02)2937-3424,臺北市,文山區,木新路3段329號,121.55621,24.980425,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22342,000274-8,100174,石碇郵局,臺北174支,(02)2663-1833,(02)2663-1833,(02)2663-2034,新北市,石碇區,碇坪路1段78-80號,121.673002,25.007688,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
22244,000275-1,100175,深坑郵局,臺北175支,(02)2662-1005,(02)2662-1005,(02)2662-5894,新北市,深坑區,北深路3段30號,121.60979999999999,25.001780000000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11604,000276-5,100176,世新大學郵局,臺北176支,(02)2236-4310,(02)2236-4310,(02)2236-1944,臺北市,文山區,木柵路1段17巷1號,121.54641500000001,24.990015,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,配合世新大學「世新週」期間作息，於107年4月2日（星期一）及4月3日（星期二）停止營業。<br>
10052,000277-9,100177,臺北仁杭郵局,臺北177支,(02)2395-5573,(02)2395-5573,(02)2395-5581,臺北市,中正區,杭州南路１段24號1樓(交通部大樓國際會議廳),121.52491500000001,25.03802,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11658,000278-2,100178,文山樟腳里郵局,臺北178支,(02)2939-9424,(02)2939-9424,(02)2939-5144,臺北市,文山區,木新路3段25號,121.56491,24.982575,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
11605,000279-6,100179,政大郵局,臺北179支,(02)2938-7146,(02)2938-7146,(02)2939-7464,臺北市,文山區,指南路2段64號(國立政治大學藝文中心內),121.57586570000001,24.987511199999997,○,,,,09:00-12:30 ,09:00-12:30 ,,,,,為配合國立政治大學寒假期間作息，該局於107年2月14日(星期三)及2月21日(星期三)停止營業。<br>
22301,000280-8,100180,石碇華梵大學郵局,臺北180支,(02)2663-2697,(02)2663-2697,(02)2663-2902,新北市,石碇區,豐田里華梵路1號,121.692123,24.980779,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,配合華梵大學校際活動日作息，於107年3月31日（星期六）停止營業。<br>
22241,000281-1,100181,深坑草地尾郵局,臺北181支,(02)2664-2140,(02)2664-2140,(02)2664-2825,新北市,深坑區,北深路3段264號之1,121.5991626,25.004663600000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22641,000282-5,100182,平溪郵局,臺北182支,(02)2495-1062,(02)2495-1062,(02)2495-1004,新北市,平溪區,平溪街42號,121.7382375,25.026460000000004,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
11665,000283-9,100183,文山萬美街郵局,臺北183支,(02)2230-8803,(02)2230-8803,(02)2230-8793,臺北市,文山區,萬美街1段51號,121.568,25.0023,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
89345,000284-2,100184,金門郵局,臺北184支,(082)325-823,(082)325-823,(082)321-667,金門縣,金城鎮,民生路４號,118.31735,24.43376,○,,○,,08:00-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
89049,000285-6,100185,金門沙美郵局,臺北185支,(082)352-557,(082)352-557,(082)352-667,金門縣,金沙鎮,國中路21號,118.4114755,24.48887,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,,,,,
89250,000286-0,100186,金門頂堡郵局,臺北186支,(082)325-787,(082)325-787,(082)322-744,金門縣,金寧鄉,頂堡52號,118.33599000000001,24.447920000000003,○,,,,08:00-12:00 13:00-16:30,08:00-12:00 13:00-16:30,,,,,
89441,000287-3,100187,金門烈嶼郵局,臺北187支,(082)362-171,(082)362-171,(082)363-167,金門縣,烈嶼鄉,林湖村西宅7之5號,118.243987,24.430222000000004,○,,,,08:30-16:30 ,08:30-16:30 ,,,,,
89146,000288-7,100188,金門尚義郵局,臺北188支,(082)311-955,(082)311-955,(082)311-956,金門縣,金湖鎮,尚義機場2號,118.36291999999999,24.433385,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
20941,000289-1,100189,馬祖郵局,臺北189支,(0836)22050,(0836)22050,(083)625-443,連江縣,南竿鄉,福沃村141號,119.940741,26.157792,○,,○,,08:00-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
20942,000290-2,100190,馬祖馬港郵局,臺北190支,(083)622-217,(083)622-217,(083)625-556,連江縣,南竿鄉,馬祖村51-2號,119.9152805,26.160572500000004,○,,,,08:00-12:00 13:30-17:00,08:00-12:00 13:30-17:00,,,,,
11503,000291-6,100191,南港軟體園區郵局,臺北191支,(02)2785-5033,(02)2785-5033,(02)2785-5370,臺北市,南港區,園區街3-2號H棟1樓,121.61186,25.05846,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
10462,000292-0,100192,臺北樂群二路郵局,臺北192支,(02)85023327,(02)85023327,(02)85020918,臺北市,中山區,樂群二路147號,121.557222,25.079999,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
89142,000350-0,100250,金門山外郵局,臺北250支,0823-33741,0823-33741,0823-31666,金門縣,金湖鎮,林森路39號,118.413589,24.441901,○,,,,08:00-17:00 ,08:30-17:00 ,,,,,
21141,000353-1,100253,馬祖西莒郵局,臺北253支,(0836)88170,(0836)88170,(0836)89144,連江縣,莒光鄉,西莒青帆村17號,119.972172,25.960157,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
21041,000354-4,100254,馬祖北竿郵局,臺北254支,(0836)55363,(0836)55363,(0836)56430,連江縣,北竿鄉,塘岐村256號,119.99182,26.225296,○,,○,,07:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,08:00-11:00 ,,,,周六郵務營業時間07:30-11:00<br>
21241,000356-1,100256,馬祖東引郵局,臺北256支,(0836)77276,(0836)77276,(0836)77244,連江縣,東引鄉,樂華村69號,120.494105,26.364958,○,,○,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,09:00-12:00 ,,,,每月僅第1週及第3週週六營業。<br>
89641,000357-5,100257,金門烏坵郵局,臺北257支,(0826)66038,(0826)66038,(0826)66037,金門縣,烏坵鄉,大坵村,118.307569,24.415216,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
21191,000355-8,100255,馬祖東莒郵局,臺北255支,(0836)89036,(0836)89036,(0836)89044,連江縣,莒光鄉,東莒大坪村55號,119.972172,25.960157,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
20047,001100-2,200450,基隆愛三路郵局,基隆901支,(02)2421-0123-173,(02)2421-0148,(02)2422-3188,基隆市,仁愛區,愛三路130號1F,121.74387,25.130115,○,○,○,,08:30-19:00 ,08:30-19:00 ,09:00-12:00 ,,,○,
20248,001101-6,200001,基隆港東郵局,基隆1支,(02)2421-0156,(02)2421-0156,(02)2429-1614,基隆市,中正區,中正路56號,121.74538089999999,25.13417589999999,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20041,001102-0,200002,基隆港西街郵局,基隆2支,(02)2421-0157,(02)2421-0157,(02)2429-1624,基隆市,仁愛區,港西街10號,121.74063,25.13379,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20645,001103-3,200003,基隆七堵郵局,基隆3支,(02)2456-1286,(02)2456-1286,(02)2456-8344,基隆市,七堵區,明德一路171號,121.71267549999999,25.097055500000007,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
20248,001104-7,200004,基隆中正郵局,基隆4支,(02)2462-3324,(02)2462-3324,(02)2463-2004,基隆市,中正區,中正路393巷18號,121.766096,25.151085,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,,,,,
20341,001105-1,200005,基隆新民郵局,基隆5支,(02)2421-0158,(02)2421-0158,(02)2429-1634,基隆市,中山區,新民路19號,121.7363,25.130480000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20246,001106-4,200006,基隆和平島郵局,基隆6支,(02)2462-2371,(02)2462-2371,(02)2463-2014,基隆市,中正區,和一路129號,121.76371499999999,25.154940000000007,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20224,001107-8,200007,海洋大學郵局,基隆7支,(02)2462-1990,(02)2462-1990,(02)2463-2024,基隆市,中正區,北寧路2號,121.772736,25.150905500000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20542,001108-1,200008,基隆過港路郵局,基隆8支,(02)2457-2339,(02)2457-2339,(02)2457-9074,基隆市,暖暖區,過港路58號,121.73765999999999,25.10529,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20042,001109-5,200009,基隆孝三路郵局,基隆9支,(02)2421-0159,(02)2421-0159,(02)2429-1654,基隆市,仁愛區,孝三路62號,121.73955,25.13049,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20342,001110-7,200010,基隆中山郵局,基隆10支,(02)2421-0160,(02)2421-0160,(02)2429-1674,基隆市,中山區,中華路3號,121.73840950000002,25.145283499999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20249,001111-1,200011,基隆八斗子郵局,基隆11支,(02)2469-2134,(02)2469-2134,(02)2469-5014,基隆市,中正區,八斗街14號,121.79611100000001,25.139901000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20147,001112-4,200012,基隆信義郵局,基隆12支,(02)2421-0161,(02)2421-0161,(02)2429-1684,基隆市,信義區,信二路178號,121.75322149999998,25.129536999999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20145,001113-8,200013,基隆東信路郵局,基隆13支,(02)2465-7502,(02)2465-7502,(02)2465-0195,基隆市,信義區,東信路123號,121.76360799999999,25.128255,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20647,001114-1,200014,基隆六堵郵局,基隆14支,(02)2451-2153,(02)2451-2153,(02)2451-6484,基隆市,七堵區,工東街64號,121.70379550000001,25.0882435,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20248,001115-5,200015,基隆安瀾橋郵局,基隆15支,(02)2462-1989,(02)2462-1989,(02)2463-2034,基隆市,中正區,中正路330號,121.76087,25.14346,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20048,001116-9,200016,基隆仁二路郵局,基隆16支,(02)2421-0162,(02)2421-0162,(02)2429-1694,基隆市,仁愛區,仁二路19號,121.75046,25.127595000000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20043,001117-2,200017,基隆光二路郵局,基隆17支,(02)2431-8895,(02)2431-8895,(02)2432-6404,基隆市,仁愛區,光二路1號,121.73707499999999,25.127290000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20447,001118-6,200018,基隆樂利郵局,基隆18支,(02)2432-8638,(02)2432-8638,(02)2432-8640,基隆市,安樂區,樂利三街261號,121.71522999999999,25.127693999999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20045,001119-0,200019,基隆南榮路郵局,基隆19支,(02)2421-0163,(02)2421-0163,(02)2429-1734,基隆市,仁愛區,南榮路20號,121.742415,25.125735,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20545,001120-1,200020,基隆碇內郵局,基隆20支,(02)2457-6082,(02)2457-6082,(02)2457-9084,基隆市,暖暖區,源遠路341號,121.75833999999999,25.099674999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20448,001121-5,200021,基隆安樂路郵局,基隆21支,(02)2431-5275,(02)2431-5275,(02)2432-6414,基隆市,安樂區,安樂路2段132號,121.72395549999999,25.1216455,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20348,001122-9,200022,基隆復興路郵局,基隆22支,(02)2437-8290,(02)2437-8290,(02)2437-7754,基隆市,中山區,復興路38號,121.727,25.1418,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20649,001124-6,200024,基隆百福郵局,基隆24支,(02)2451-2891,(02)2451-2891,(02)2451-6574,基隆市,七堵區,百五街93號,121.6979825,25.084316499999996,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20242,001125-0,200025,基隆三沙灣郵局,基隆25支,(02)2421-0165,(02)2421-0165,(02)2429-1774,基隆市,中正區,中船路112巷28號,121.75260999999999,25.138640000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20445,001126-3,200026,基隆大武崙郵局,基隆26支,(02)2432-4246,(02)2432-4246,(02)2432-6424,基隆市,安樂區,基金一路131-24號,121.71174,25.140285,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
22843,001128-1,200028,貢寮郵局,基隆28支,(02)2494-1127,(02)2494-1127,(02)2494-1817,新北市,貢寮區,貢寮街50號,121.9082955,25.019170499999998,○,,,,08:30-12:00 13:00-17:00,08:30-12:00 13:00-17:00,,,,,
22844,001129-4,200029,貢寮澳底郵局,基隆29支,(02)2490-3082,(02)2490-1002,(02)2490-2124,新北市,貢寮區,仁和路230號,121.92419000000001,25.05419,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20745,001130-6,200030,萬里郵局,基隆30支,(02)2492-2042,(02)2492-2042,(02)2492-1044,新北市,萬里區,瑪鋉路48號,121.68920950000002,25.17762799999999,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
20544,001131-0,200031,基隆暖暖郵局,基隆31支,(02)2458-4870,(02)2458-4870,(02)2458-1444,基隆市,暖暖區,暖暖街190號,121.73541500000002,25.0992,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
